timestamp,node,cpu_pct,cpu_pods,mem_pct,mem_pods,io_read_bytes_per_sec,io_write_bytes_per_sec,io_pods
1786049765.0387907,node-2,0.28,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.52,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13381632.0",0.0,972.29,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786049765.3230083,node-0,0.31,"{speaker-kxvm6"": 0.03",0.51,"{speaker-kxvm6"": {""bytes"": 29736960.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786049765.5151236,node-1,0.9,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",0.79,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17031168.0",0.0,57306.55,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786049766.0440817,node-2,0.28,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.52,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13381632.0",0.0,972.29,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786049766.3276608,node-0,0.31,"{speaker-kxvm6"": 0.03",0.51,"{speaker-kxvm6"": {""bytes"": 29736960.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786049766.5196435,node-1,0.9,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",0.79,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17031168.0",0.0,57306.55,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786049767.0491345,node-2,0.28,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.52,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13381632.0",0.0,972.29,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786049767.331676,node-0,0.35,"{speaker-kxvm6"": 0.03",0.51,"{speaker-kxvm6"": {""bytes"": 29593600.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786049767.524294,node-1,0.9,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",0.79,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17031168.0",0.0,57306.55,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786049768.054292,node-2,0.28,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.52,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13381632.0",0.0,972.29,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786049768.3359554,node-0,0.35,"{speaker-kxvm6"": 0.03",0.51,"{speaker-kxvm6"": {""bytes"": 29593600.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786049768.5290475,node-1,0.9,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",0.79,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17031168.0",0.0,57306.55,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786049769.0593626,node-2,0.26,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.52,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13381632.0",0.0,12020.77,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786049769.3402114,node-0,0.35,"{speaker-kxvm6"": 0.03",0.51,"{speaker-kxvm6"": {""bytes"": 29593600.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786049769.5338128,node-1,0.54,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",0.79,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17027072.0",0.0,5421.36,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786049770.0641763,node-2,0.26,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.52,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13381632.0",0.0,12020.77,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786049770.34398,node-0,0.35,"{speaker-kxvm6"": 0.03",0.51,"{speaker-kxvm6"": {""bytes"": 29593600.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786049770.5395892,node-1,0.54,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",0.79,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17027072.0",0.0,5421.36,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786049771.0769703,node-2,0.26,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.52,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13381632.0",0.0,12020.77,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786049771.348533,node-0,0.35,"{speaker-kxvm6"": 0.03",0.51,"{speaker-kxvm6"": {""bytes"": 29593600.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786049771.5444503,node-1,0.54,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",0.79,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17027072.0",0.0,5421.36,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786049772.08301,node-2,0.26,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.52,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13381632.0",0.0,12020.77,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786049772.352381,node-0,0.35,"{speaker-kxvm6"": 0.03",0.51,"{speaker-kxvm6"": {""bytes"": 29593600.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786049772.549243,node-1,0.54,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",0.79,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17027072.0",0.0,5421.36,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786049773.0881014,node-2,0.26,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.52,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13381632.0",0.0,12020.77,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786049773.3564487,node-0,0.35,"{speaker-kxvm6"": 0.03",0.51,"{speaker-kxvm6"": {""bytes"": 29593600.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786049773.5532367,node-1,0.54,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",0.79,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17027072.0",0.0,5421.36,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786049774.0930629,node-2,0.26,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.52,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13381632.0",0.0,12020.77,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786049774.3606734,node-0,0.35,"{speaker-kxvm6"": 0.03",0.51,"{speaker-kxvm6"": {""bytes"": 29593600.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786049774.558222,node-1,0.54,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",0.79,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17027072.0",0.0,5421.36,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786049775.0977488,node-2,0.26,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.52,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13381632.0",0.0,12020.77,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786049775.365144,node-0,0.35,"{speaker-kxvm6"": 0.03",0.51,"{speaker-kxvm6"": {""bytes"": 29593600.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786049775.5626516,node-1,0.54,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",0.79,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17027072.0",0.0,5421.36,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786049776.1028676,node-2,0.26,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.52,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13381632.0",0.0,12020.77,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786049776.3695388,node-0,0.35,"{speaker-kxvm6"": 0.03",0.51,"{speaker-kxvm6"": {""bytes"": 29593600.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786049776.5670607,node-1,0.54,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",0.79,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17027072.0",0.0,5421.36,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786049777.1077433,node-2,0.26,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.52,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13381632.0",0.0,12020.77,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786049777.3731446,node-0,0.37,"{speaker-kxvm6"": 0.03",0.5,"{speaker-kxvm6"": {""bytes"": 29581312.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786049777.5715125,node-1,0.54,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",0.79,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17027072.0",0.0,5421.36,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786049778.1127963,node-2,0.26,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.52,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13381632.0",0.0,12020.77,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786049778.3776112,node-0,0.37,"{speaker-kxvm6"": 0.03",0.5,"{speaker-kxvm6"": {""bytes"": 29581312.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786049778.5772243,node-1,0.54,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",0.79,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 17027072.0",0.0,5421.36,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786049779.1185808,node-2,0.21,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.53,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13381632.0",0.0,8163.51,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786049779.3850288,node-0,0.37,"{speaker-kxvm6"": 0.03",0.5,"{speaker-kxvm6"": {""bytes"": 29581312.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786049779.5818646,node-1,0.95,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",0.79,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18161664.0",0.0,63167.83,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786049780.1231625,node-2,0.21,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.53,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13381632.0",0.0,8163.51,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786049780.389235,node-0,0.37,"{speaker-kxvm6"": 0.03",0.5,"{speaker-kxvm6"": {""bytes"": 29581312.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786049780.5862896,node-1,0.95,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",0.79,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18161664.0",0.0,63167.83,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786049781.1283288,node-2,0.21,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.53,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13381632.0",0.0,8163.51,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786049781.3931625,node-0,0.37,"{speaker-kxvm6"": 0.03",0.5,"{speaker-kxvm6"": {""bytes"": 29581312.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786049781.5908306,node-1,0.95,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",0.79,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18161664.0",0.0,63167.83,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786049782.133361,node-2,0.21,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.53,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13381632.0",0.0,8163.51,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786049782.397362,node-0,0.37,"{speaker-kxvm6"": 0.03",0.5,"{speaker-kxvm6"": {""bytes"": 29581312.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786049782.595502,node-1,0.95,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",0.79,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18161664.0",0.0,63167.83,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786049783.1386542,node-2,0.21,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.53,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13381632.0",0.0,8163.51,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786049783.4011219,node-0,0.37,"{speaker-kxvm6"": 0.03",0.5,"{speaker-kxvm6"": {""bytes"": 29581312.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786049783.600053,node-1,0.95,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",0.79,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18161664.0",0.0,63167.83,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786049784.1433666,node-2,0.21,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.53,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13381632.0",0.0,8163.51,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786049784.4051323,node-0,0.37,"{speaker-kxvm6"": 0.03",0.5,"{speaker-kxvm6"": {""bytes"": 29581312.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786049784.6045659,node-1,0.95,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",0.79,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18161664.0",0.0,63167.83,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786049785.147732,node-2,0.21,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.53,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13381632.0",0.0,8163.51,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786049785.409202,node-0,0.37,"{speaker-kxvm6"": 0.03",0.5,"{speaker-kxvm6"": {""bytes"": 29581312.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786049785.609975,node-1,0.95,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",0.79,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18161664.0",0.0,63167.83,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786049786.1524646,node-2,0.21,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.53,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13381632.0",0.0,8163.51,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786049786.4131265,node-0,0.37,"{speaker-kxvm6"": 0.03",0.5,"{speaker-kxvm6"": {""bytes"": 29581312.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786049786.6145768,node-1,0.95,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",0.79,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18161664.0",0.0,63167.83,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786049787.1571865,node-2,0.21,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.53,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13381632.0",0.0,8163.51,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786049787.416916,node-0,0.34,"{speaker-kxvm6"": 0.03",0.5,"{speaker-kxvm6"": {""bytes"": 29380608.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786049787.619181,node-1,0.95,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",0.79,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18161664.0",0.0,63167.83,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786049788.1624062,node-2,0.21,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.53,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13381632.0",0.0,8163.51,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786049788.4207602,node-0,0.34,"{speaker-kxvm6"": 0.03",0.5,"{speaker-kxvm6"": {""bytes"": 29380608.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786049788.6234741,node-1,0.96,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",0.79,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18161664.0",0.0,65773.98,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786049789.167374,node-2,0.23,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.52,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13381632.0",0.0,0.0,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786049789.4250345,node-0,0.34,"{speaker-kxvm6"": 0.03",0.5,"{speaker-kxvm6"": {""bytes"": 29380608.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786049789.6278439,node-1,0.96,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",0.79,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18161664.0",0.0,65773.98,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786049790.172175,node-2,0.23,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.52,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13381632.0",0.0,0.0,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786049790.4290195,node-0,0.34,"{speaker-kxvm6"": 0.03",0.5,"{speaker-kxvm6"": {""bytes"": 29380608.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786049790.6322737,node-1,0.96,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",0.79,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18161664.0",0.0,65773.98,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786049791.1770594,node-2,0.23,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.52,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13381632.0",0.0,0.0,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786049791.4331079,node-0,0.34,"{speaker-kxvm6"": 0.03",0.5,"{speaker-kxvm6"": {""bytes"": 29380608.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786049791.636854,node-1,0.96,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",0.79,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18161664.0",0.0,65773.98,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786049792.1819015,node-2,0.23,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.52,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13381632.0",0.0,0.0,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786049792.4370906,node-0,0.34,"{speaker-kxvm6"": 0.03",0.5,"{speaker-kxvm6"": {""bytes"": 29380608.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786049792.6418028,node-1,0.96,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",0.79,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18161664.0",0.0,65773.98,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786049793.188976,node-2,0.23,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.52,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13381632.0",0.0,0.0,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786049793.4419289,node-0,0.34,"{speaker-kxvm6"": 0.03",0.5,"{speaker-kxvm6"": {""bytes"": 29380608.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786049793.6466596,node-1,0.96,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",0.79,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18161664.0",0.0,65773.98,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786049794.1945639,node-2,0.23,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.52,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13381632.0",0.0,0.0,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786049794.4470057,node-0,0.34,"{speaker-kxvm6"": 0.03",0.5,"{speaker-kxvm6"": {""bytes"": 29380608.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786049794.6569676,node-1,0.96,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",0.79,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18161664.0",0.0,65773.98,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786049795.199307,node-2,0.23,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.52,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13381632.0",0.0,0.0,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786049795.4513829,node-0,0.34,"{speaker-kxvm6"": 0.03",0.5,"{speaker-kxvm6"": {""bytes"": 29380608.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786049795.66181,node-1,0.96,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",0.79,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18161664.0",0.0,65773.98,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786049796.2043567,node-2,0.23,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.52,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13381632.0",0.0,0.0,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786049796.4555502,node-0,0.34,"{speaker-kxvm6"": 0.03",0.5,"{speaker-kxvm6"": {""bytes"": 29380608.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786049796.6664455,node-1,0.96,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",0.79,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18161664.0",0.0,65773.98,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786049797.2091029,node-2,0.23,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.52,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13381632.0",0.0,0.0,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786049797.4595711,node-0,0.4,"{speaker-kxvm6"": 0.03",0.5,"{speaker-kxvm6"": {""bytes"": 29380608.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786049797.67117,node-1,0.96,"{prometheus-prometheus-node-exporter-l65bs"": 0.02",0.79,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18161664.0",0.0,65773.98,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786049798.2147367,node-2,0.23,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.52,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13381632.0",0.0,0.0,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786049798.4640298,node-0,0.4,"{speaker-kxvm6"": 0.03",0.5,"{speaker-kxvm6"": {""bytes"": 29380608.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
1786049798.6764078,node-1,0.69,"{prometheus-prometheus-node-exporter-l65bs"": 0.0",0.79,"{prometheus-prometheus-node-exporter-l65bs"": {""bytes"": 18034688.0",0.0,7827.55,"{calico-node-jp6xs"": {""read_bytes_per_sec"": 0.0"
1786049799.219483,node-2,0.29,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": 0.0",0.52,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""bytes"": 13410304.0",0.0,19392.35,"{kubernetes-metrics-scraper-55bc8b9b54-m4zhb"": {""read_bytes_per_sec"": 0.0"
1786049799.4682722,node-0,0.4,"{speaker-kxvm6"": 0.03",0.5,"{speaker-kxvm6"": {""bytes"": 29380608.0",0.0,0.0,"{calico-node-c6csm"": {""read_bytes_per_sec"": 0.0"
